feature,subfeature,ks_statistic,ks_pvalue,t_statistic,t_pvalue,auroc
ellipro,mean_linear_score,0.10693198680043407,5.236799496310444e-06,5.183290445470092,2.433865102145321e-07,0.5638167268324733
ellipro,med_discontinuous_score,0.0657357576831366,0.015302769414433712,2.7408489702359917,0.006189317741590854,0.5367424829653253
ellipro,med_linear_score,0.0657357576831366,0.015302769414433712,2.7408489702359917,0.006189317741590854,0.5367424829653253
ellipro,num_discontinuous_epitopes,0.13341527694726818,4.111310901819684e-09,6.4669396221596385,1.3102405649643947e-10,0.5862002524749186
ellipro,num_linear_epitopes,0.13341527694726818,4.111310901819684e-09,6.4669396221596385,1.3102405649643947e-10,0.5862002524749186
ifnepitope2,mean_blast_score,0.0,1.0,,,0.5
ifnepitope2,mean_ml_score,0.03802160021649237,9.624760794371969e-06,-3.3289397720999614,0.0008742043927248073,0.48143080079654543
ifnepitope2,mean_total_score,0.03802160021649237,9.624760794371969e-06,-3.3289397720999614,0.0008742043927248073,0.48143080079654543
ifnepitope2,med_blast_score,0.0,1.0,,,0.5
ifnepitope2,med_ml_score,0.037014170298600546,1.824956486903706e-05,-2.798618921545266,0.005139877968519276,0.4840649752001825
ifnepitope2,med_total_score,0.037014170298600546,1.824956486903706e-05,-2.798618921545266,0.005139877968519276,0.4840649752001825
mhci,num_peptides,0.17995194271750192,3.7596639660377416e-120,23.883702142944635,1.9975203883140342e-122,0.6039215955711041
mhci,num_strong_binders,0.18019163491320717,1.7934694791736e-120,23.1685405104053,1.5267338991354186e-115,0.6010640441899218
mhci,num_weak_binders,0.17766480231150328,4.171746137498854e-117,24.08697938194962,2.04687804253378e-124,0.6043000745246885
mhci,percentile,0.05042167108615403,8.994454743172581e-10,4.335338580352484,1.467361805109786e-05,0.5185532616311745
mhci,score,0.042976580430955647,3.2337585654444295e-07,-3.558945700719281,0.0003738082463406114,0.4883583337666164
mhcii,num_peptides,0.1656660409952288,1.9959801910024568e-101,23.185073552866914,1.8353196955597046e-115,0.5968593158954524
mhcii,num_strong_binders,0.1510036705337665,2.9635057601536886e-84,22.199943448235018,2.80119064104372e-106,0.5881790094917455
mhcii,num_weak_binders,0.16635236874919457,2.860766040554949e-102,23.171275286113556,2.3939361327671477e-115,0.5971704962560656
mhcii,percentile,0.04925984921575899,2.578085049918802e-09,-2.3064765455663534,0.021099091670115554,0.4905342998133454
mhcii,score,0.054396129028720486,2.8917202609316903e-11,-1.7667419140549772,0.07729481633389927,0.4839901720318138
mixmhc2pred,rank_best,0.019625517452883545,0.0,53.94289636641881,0.0,0.5126462963699094
rate4site,max_per_site_score,0.11212066856565117,3.4219560015443714e-09,3.311284278091867,0.0009424727385180198,0.5434326629328351
rate4site,mean_per_site_score,0.040115842048563305,0.14828120939091807,0.4099108959016391,0.6819062768526196,0.5046334000198051
rate4site,median_per_site_score,0.060553830149309804,0.005463398769252203,2.326780649946259,0.02005973181926648,0.524740128916215
rate4site,min_per_site_score,0.04520419486921781,0.07387533262228713,-2.464192679119385,0.013824021907916767,0.503721379997653
rate4site_deeptmhmm,max_outside_scores,0.06517481518013254,8.54101633317387e-13,4.336855233219934,1.4588025209995397e-05,0.5228371181574079
rate4site_deeptmhmm,mean_outside_scores,0.08296742211311928,1.7989145991510624e-20,0.6562875050838184,0.5116638145097547,0.5118540258025458
rate4site_deeptmhmm,min_outside_scores,0.04041647357918576,3.472891120301559e-05,-5.263552040203927,1.4516931751393854e-07,0.4960072538109089
signalp,prob_other,0.26701214641326654,1.9308159286140894e-266,-38.533291641584626,5.698710964589066e-298,0.33120029128834994
signalp,prob_signalp,0.26701214641326654,1.9308159286140894e-266,38.53328884129204,5.699229450605103e-298,0.6687997087116502
targetp,prob_SP,0.2946966325212099,0.0,40.59160958640967,0.0,0.6467588972502551
targetp,prob_mTP,0.04216666714939121,5.775532265226312e-07,2.9748401359438863,0.0029370269747717136,0.5122152262649864
targetp,prob_noTP,0.2715141837706483,1.2106297858682157e-275,-40.935628115449,0.0,0.3656927093076787
